pincode,latitude,longitude
224181,26.440567,82.916223
224181,26.426987,82.533112
224181,26.339765,83.085795
224181,26.52544,82.771732
224182,26.767128,81.971667
224182,26.766627,81.97039
224182,26.766627,81.97039
224182,26.766627,81.97039
224182,26.766627,81.97039
224183,26.290645,82.809191
224183,26.300337,82.80577
224183,26.300337,82.80577
224183,26.467664,82.396711
224183,26.648512,86.4162
224183,26.468395,82.691543
224186,26.391728,82.644799
224186,26.391038,82.63983
224186,26.358986,82.703688
224186,26.391728,82.644799
224186,26.391728,82.644799
224186,26.364752,82.644293
224186,26.215573,83.270002
224186,26.391728,82.644799
224186,26.391728,82.644799
224186,26.391728,82.644799
224186,25.970139,80.434738
224186,26.391485,82.646477
224188,26.742368,82.017212
224188,26.758776,82.020375
224188,26.740571,81.988993
224188,26.752521,81.985363
224188,26.752521,81.985363
224188,26.752521,81.985363
224188,26.724757,82.030924
224188,26.752521,81.985363
224188,26.72399,82.043584
224188,26.752983,81.982603
224189,26.626543,81.120987
224189,26.72323,81.911944
224189,26.723304,81.911375
224189,26.723304,81.911375
224189,26.72254,81.91233
224189,26.723709,81.912802
224189,26.759457,81.950754
224189,26.706013,81.963028
224189,26.717854,81.91392
224189,25.331967,83.599917
224190,26.515341,82.634839
224190,23.142173,88.158503
224190,26.549691,82.618629
224190,26.556811,82.657121
224190,26.543265,82.664547
224190,26.572585,82.607821
224190,26.585707,82.606469
224190,26.543265,82.664547
224190,26.543265,82.664547
224190,26.549161,82.736737
224190,26.53716,82.59161
224190,26.568121,82.634839
224190,26.476781,82.683445
224190,26.451562,82.692218
224190,26.563921,82.582143
224190,26.549161,82.736737
224190,28.882525,79.10969
224190,26.543265,82.664547
224190,26.55239,82.658215
224195,26.598828,82.237831
224195,26.551242,82.315343
224195,26.567963,82.292516
224195,26.567963,82.292516
224195,26.591975,79.804459
224195,26.508984,82.184959
224195,26.567963,82.292516
224195,26.566798,82.297699
224201,26.773248,82.144164
224201,26.706016,82.137417
224201,26.671645,82.186318
224201,26.68717,82.096541
224201,26.775382,83.069023
224201,26.698381,82.171274
224201,26.775382,83.069023
224201,26.678235,82.093819
224201,26.701401,82.136747
224202,80.9742038,82.171013
224202,26.700509,82.171013
224202,26.700509,82.171013
224202,26.642122,82.121032
224203,26.584967,82.208065
224203,26.058159,86.147194
224203,26.584967,82.208065
224203,26.784359,79.019804
224203,26.565796,82.232523
224203,26.584967,82.208065
224203,26.773248,82.144164
224203,26.773248,82.144164
224203,26.584977,82.197948
224204,26.575102,82.10879
224204,26.586086,82.108105
224204,26.596963,82.133282
224204,26.596963,82.133282
224204,26.607148,82.139518
224204,26.596963,82.133282
224204,26.600921,82.112192
224204,26.601698,82.133301
224204,26.627575,82.177142
224204,26.597488,82.132367
224204,26.601698,82.133301
224204,26.620452,82.147565
224204,26.601698,82.133301
224204,26.634566,82.191076
224204,26.647177,82.207386
224204,26.562196,82.133622
224204,26.596963,82.133282
224204,26.601698,82.133301
224204,26.597488,82.132351
224205,26.505796,82.233881
224205,26.795424,82.208341
224205,26.362663,82.270551
224205,26.498025,82.239396
224205,26.486819,82.23524
224205,26.486819,82.23524
224205,26.461209,82.235919
224205,26.362663,82.270551
224205,26.362663,82.270551
224205,26.362663,82.270551
224205,26.362663,82.270551
224206,26.534654,82.145524
224206,26.534654,82.145524
224206,26.558542,82.148245
224206,26.521004,82.190396
224206,26.544257,82.166944
224206,26.544148,82.184959
224206,26.601698,82.133301
224206,26.534654,82.145524
224206,26.558928,82.1275
224206,26.113055,82.688844
224206,26.534654,82.145524
224206,26.534654,82.145524
224207,26.773248,82.144164
224207,26.562357,82.053988
224207,26.773248,82.144164
224207,26.773248,82.144164
224207,26.773248,82.144164
224207,26.663029,81.953481
224207,26.773248,82.144164
224207,26.705852,82.037989
224208,26.773248,82.144164
224208,26.558262,82.010399
224208,26.773248,82.144164
224208,26.558262,82.010399
224208,26.558262,82.010399
224208,26.558262,82.010399
224208,26.808865,81.792372
224208,26.558262,82.010399
224208,26.550483,82.061143
224208,26.773248,82.144164
224208,26.773248,82.144164
224208,26.558262,82.010399
224209,26.475842,82.12852
224209,26.475842,82.12852
224209,26.475842,82.12852
224209,26.476281,82.128169
224209,26.476281,82.128169
224209,26.475842,82.12852
224209,26.475842,82.12852
224209,26.600889,82.241686
224209,26.585165,82.184959
224209,26.44012,82.41636
224209,26.212346,80.273249
224209,26.475842,82.12852
224209,26.47405,82.127674
224210,26.445633,82.676696
224210,26.445633,82.676696
224210,26.445633,82.676696
224210,26.445633,82.676696
224210,26.445633,82.676696
224210,26.445633,82.676696
224210,26.234,82.3304
224225,26.601087,81.927416
224225,26.741236,81.58706
224225,26.608087,81.927416
224225,26.601087,81.927416
224225,25.352719,82.932677
224225,25.410165,80.396482
224225,26.601087,81.927416
224227,27.117746,83.50702
224227,26.495228,82.593294
224227,26.495228,82.593294
224227,25.350902,83.654127
224227,26.495228,82.593294
224227,26.545341,82.835115
224227,26.495228,82.593294
224228,26.659908,82.080206
224228,26.60047,81.937187
224228,26.639277,81.896178
224228,26.022461,81.429959
224228,26.654827,81.880139
224228,26.619577,81.961664
224228,26.619577,81.961664
224229,26.546776,81.840196
224229,26.546776,81.840196
224229,26.542389,81.83394
224229,26.705884,82.170004
224229,26.546776,81.840196
224229,33.241259,81.697997
224229,26.541247,81.831957
224230,25.425254,82.81828
224230,25.991856,83.947964
224230,26.557912,82.576736
224230,26.196311,82.899724
224230,26.292901,83.088478
224230,26.540169,82.548342
224231,26.474526,82.398895
224231,28.078637,80.471587
224231,26.52544,82.771732
224231,28.078637,80.471587
224231,26.474526,82.398895
224231,28.78637,80.471587
224231,26.219694,80.7502222
224231,26.474526,82.398895
224231,26.385969,82.322127
224231,28.078637,80.471587
224231,26.474526,82.398895
224231,26.309333,82.737412
224231,28.078637,80.471587
224232,26.567282,82.618629
224234,23.369765,85.343609
224234,26.773248,82.144164
224234,25.729608,82.237957
224234,25.823187,83.686697
224234,26.773248,82.144164
224234,26.60771,82.458045
224234,26.459097,82.45632
224234,26.595794,82.477306
224234,26.558242,82.148245
224234,26.865603,80.895193
224235,26.388226,82.55916
224235,26.22136,82.595659
224235,26.468395,82.691543
224235,26.468395,82.691543
224238,26.597508,82.581817
224284,26.779887,82.165487
224284,26.556941,82.012856
224284,26.557094,82.013778
224284,26.78013,82.166989
224284,26.560069,82.014916
224284,24.701886,82.95418
225001,26.9135,81.2328
225001,26.9135,81.2328
225001,26.931617,81.202241
225001,26.931614,81.202244
225001,25.9269444,81.1884722
225001,26.9367683,81.1761229
225001,26.9296944,81.1981667
225001,26.9325556,81.2003333
225001,26.9265833,81.1791667
225001,26.9279831,81.1957066
225002,26.927186,81.191429
225003,26.93251,81.3977
225003,26.931613,81.202245
225003,26.93251,81.3977
225003,26.93251,81.3977
225003,26.931613,81.202245
225003,26.931617,81.202241
225003,26.931616,81.202242
225003,26.93251,81.3977
225119,26.7112,81.2885
225119,26.7014087,81.3385573
225119,26.7325518,81.3220578
225119,26.7325518,81.3220578
225120,26.76965,81.28244
225120,26.76965,81.28244
225120,26.76965,81.28244
225120,26.7525556,81.3255833
225121,26.931616,81.202242
225121,26.931615,81.202243
225121,26.931619,81.202239
225121,26.931616,81.202242
225121,26.83255,81.24411
225121,26.931614,81.202244
225121,26.931613,81.202245
225121,26.931616,81.202242
225121,26.83255,81.24411
225121,26.931613,81.202245
225121,26.400013,84.583287
225121,26.931617,81.202241
225121,26.83255,81.24411
225121,26.931614,81.202244
225122,26.83511,81.15091
225122,26.931617,81.202241
225122,26.83511,81.15091
225122,26.400012,84.583288
225122,26.931617,81.202241
225122,26.83511,81.15091
225122,26.83511,81.15091
225122,26.83511,81.15091
225123,26.931613,81.202245
225123,26.93251,81.3977
225123,26.9121667,81.2035278
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.594148,81.3901068
225124,26.92717,81.191445
225124,26.61682,81.37965
225124,26.7121451,81.5404373
225124,26.584556,81.3646836
225124,26.61682,81.37965
225124,26.6397721,81.455356
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.61682,81.37965
225124,26.6166767,81.3666567
225125,26.66175,81.49105
225125,26.66175,81.49105
225125,26.66175,81.49105
225125,26.66175,81.49105
225125,26.67713,81.55519
225125,26.66175,81.49105
225125,26.66175,81.49105
225125,26.66175,81.49105
225125,26.5005556,81.5016667
225126,26.700362,81.266963
225126,26.61194,81.25352
225126,26.6225707,81.3705267
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.9419219,81.1650917
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.7466936,81.4100313
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.61194,81.25352
225126,26.6401944,81.3178889
225201,26.93251,81.3977
225201,26.93251,81.3977
225201,26.93251,81.3977
225201,26.93251,81.3977
225201,27.117,81.4505556
225202,27.9453754,78.4361019
225202,27.12485,81.37036
225202,27.12485,81.37036
225202,27.12485,81.37036
225202,27.12485,81.37036
225202,27.12485,81.37036
225203,26.931615,81.202243
225203,26.931617,81.202241
225203,26.931616,81.202242
225203,26.93162,81.202238
225203,26.80635,81.82095
225204,26.99445,81.29355
225204,26.931615,81.202243
225204,26.99445,81.29355
225204,26.931616,81.202242
225204,26.931616,81.202242
225204,26.99445,81.29355
225204,26.99445,81.29355
225204,26.931618,81.20224
225204,26.99445,81.29355
225204,26.931615,81.202243
225205,27.0529,81.38475
225205,27.0529,81.38475
225205,27.0529,81.38475
225205,27.20087,81.20755
225205,25.1337027,82.5644304
225205,27.0529,81.38475
225205,27.0942122,81.378986
225206,26.0782849,84.1307629
225206,26.98995,81.4151
225206,26.98995,81.4151
225206,26.98995,81.4151
225206,26.753338,81.270147
225206,26.98995,81.4151
225206,26.98995,81.4151
225206,26.98995,81.4151
225206,26.98995,81.4151
225206,26.9553041,81.3928562
225206,26.98955,81.4151
225207,26.9267797,81.4465877
225207,26.8527914,81.743142
225207,26.93251,81.3977
225207,26.93251,81.3977
225207,26.93251,81.3977
225207,26.93251,81.3977
225207,26.835111,81.695579
225207,26.93251,81.3977
225207,26.93251,81.3977
225208,26.93251,81.3977
225208,26.93251,81.3977
225208,26.93251,81.3977
225208,26.93251,81.3977
225208,26.93251,81.3977
225208,25.9269444,81.1884722
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.0709,81.07116
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.04395,81.1721
225301,27.033311,81.166689
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225302,27.0709,81.07116
225303,26.93251,81.3977
225303,26.93251,81.3977
225303,26.93251,81.3977
225304,27.23729,81.35794
225304,27.23729,81.35794
225304,27.23729,81.35794
225304,27.23729,81.35794
225304,27.23729,81.35794
225304,27.23729,81.35794
225304,27.23729,81.35794
225304,27.2028056,81.3319167
225305,27.105716,81.197379
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.199308,81.243172
225305,27.20087,81.20755
225305,27.9453624,78.4361149
225305,27.20087,81.20755
225305,27.2136397,81.2057422
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.081143,80.898475
225305,27.2136397,81.2057422
225305,27.20087,81.20755
225305,27.1506959,81.260135
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.20087,81.20755
225305,27.1783333,81.211
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225306,27.18925,81.06075
225401,26.8599876,81.6665029
225401,26.8579975,81.7322001
225401,26.79092,81.58426
225401,26.79092,81.58426
225401,26.79092,81.58426
225401,26.79092,81.58426
225401,26.79092,81.58426
225401,26.8485278,81.6410556
225403,26.87016,81.67654
225403,26.878482,81.596443
225403,26.9099995,81.6226804
225403,26.87016,81.67654
225403,26.87016,81.67654
225403,26.87016,81.67654
225403,26.9724167,81.6380278
225404,26.98995,81.4151
225404,26.8175028,81.566491
225404,26.87755,81.51125
225404,26.885054,81.554902
225405,26.85055,81.46065
225405,26.85055,81.46065
225405,26.85055,81.46055
225405,26.85055,81.46065
225405,26.85055,81.46065
225405,26.932755,83.02626
225405,26.85055,81.46065
225405,26.85055,81.46065
225405,26.85055,81.46065
225405,26.85055,81.46065
225405,26.85055,81.46065
225409,26.77415,81.52645
225409,26.77415,81.52645
225409,26.77415,81.52645
225409,26.77415,81.52645
225409,26.77415,81.52645
225409,26.700118,81.479022
225409,26.77415,81.52645
225409,26.77415,81.52645
225409,26.681934,81.291321
225409,26.8741153,81.3907959
225409,26.7189018,81.4581021
225409,26.757159,81.477411
225409,26.699731,81.575929
225409,26.77415,81.52645
225409,26.77415,81.52645
225409,26.77415,81.52645
225412,26.90905,81.35435
225412,26.931616,81.202242
225412,26.90905,81.35435
225412,26.9286391,81.2122394
225412,26.90905,81.35435
225412,26.90905,81.35435
225412,26.90905,81.35435
225412,26.931616,81.202242
225412,26.90905,81.35435
225412,26.931613,81.202245
225412,26.90905,81.35435
225412,26.931615,81.202243
225412,26.931618,81.20224
225412,26.931618,81.20224
225413,26.7259353,81.3811759
225413,26.7922523,81.4141538
225413,26.761238,81.438092
225413,26.76065,81.41
225413,26.76065,81.41
225413,26.76065,81.41
225413,26.7344959,81.4017907
225413,26.76065,81.41
225414,26.931612,81.202246
225414,26.931614,81.202244
225414,26.41727,79.196365
225414,26.8326,81.329
225414,27.23729,81.35794
225414,26.8350278,81.3220556
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.9142126,81.5952757
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.936086,81.513084
225415,26.97882,81.58969
225415,26.97882,81.58969
225415,26.787213,81.598372
225415,26.9469167,81.5661389
225416,26.93251,81.3977
225416,26.93251,81.3977
225416,26.93251,81.3977
225416,26.93251,81.3977
225416,26.93251,81.3977
225416,26.927174,81.191441
225416,26.7730078,81.6048685
225416,26.93251,81.3977
225416,26.93251,81.3977
225416,26.648237,81.3536824
225416,26.93251,81.3977
225416,26.93251,81.3977
225416,26.93251,81.3977
225416,26.7976667,81.4033333
226001,26.846695,80.946167
226001,26.846694,80.946166
226001,26.8447,80.945626
226001,26.8498611,80.9510833
226001,26.8687777,80.9501111
226001,26.8555421,80.9304329
226001,26.8340555,80.9403333
226001,26.8451111,80.9417777
226001,26.851728,80.940313
226001,26.8557777,80.9537222
226001,26.849481,80.941585
226002,26.776256,80.943542
226002,26.8447,80.945626
226002,26.8447,80.945626
226002,26.8447,80.945626
226002,26.781374,80.958468
226002,26.776256,80.943542
226002,26.784166,81.042288
226002,26.895957,80.958528
226002,26.260961,82.073721
226002,26.8447,80.945626
226002,26.969293,81.004108
226002,26.8447,80.945626
226002,26.8068333,80.9546388
226002,26.81825,80.9489166
226002,26.8216388,80.9628888
226002,26.81825,80.9489166
226002,26.873488,80.959562
226002,26.8021666,80.9530833
226002,26.869293,81.004108
226003,26.8685,80.9079
226003,26.868517,80.880546
226003,26.846694,80.946166
226003,26.868969,80.902107
226003,26.866657,80.892256
226003,26.853527,80.912143
226003,26.868479,80.907941
226003,26.868479,80.907941
226003,26.893109,80.95648
226003,26.868479,80.907941
226003,26.853494,80.903125
226003,26.855314,80.898661
226003,26.868479,80.907941
226003,26.8550556,80.9156389
226003,26.868479,80.907941
226003,26.853494,80.903125
226003,26.8682778,80.9033056
226003,26.8563333,80.9080556
226004,26.839208,80.904203
226004,26.83727,80.923166
226004,26.835368,80.903964
226004,26.8447,80.945626
226004,26.906258,80.948475
226004,26.8660278,80.9513889
226004,26.831361,80.925643
226004,26.834192,80.919195
226004,26.835393,80.918103
226004,26.83252,80.912834
226005,26.815877,80.916055
226005,26.815877,80.916055
226005,26.831361,80.925643
226005,26.897799,80.970585
226005,26.814383,80.912605
226005,26.81725,80.9101389
226005,26.813231,80.904911
226005,26.823662,80.918604
226005,26.8044167,80.8920833
226006,26.8796944,80.9645
226006,26.86875,80.95875
226006,26.8804722,80.95575
226006,26.8736944,80.9595
226007,26.86596,80.951235
226007,26.86596,80.951235
226007,26.8659444,80.9511666
226008,26.770189,80.878599
226008,26.822163,80.921727
226008,26.809147,80.846082
226008,26.786219,80.76301
226008,26.760759,80.786096
226008,26.795671,80.818401
226008,26.74374,80.822846
226008,26.7475278,80.8639167
226008,26.846694,80.946166
226009,26.8447,80.945626
226009,26.770189,80.878599
226010,26.867149,80.003078
226010,26.856203,81.004778
226010,26.86717,81.002978
226010,26.867149,81.003078
226010,26.8488055,80.9916111
226010,26.871982,81.009498
226010,26.8625555,80.9909444
226011,26.816896,80.892826
226012,26.795782,80.910927
226012,26.85073,80.92535
226013,26.8447,80.945626
226013,26.93071,80.929395
226013,26.937126,80.90476
226014,26.7445,80.9388611
226015,26.8951388,80.9835833
226016,26.8676944,80.9778888
226016,26.8862777,80.9948055
226016,26.8793055,80.9723611
226016,26.878425,80.996223
226016,26.8816944,80.9896944
226016,26.889262,81.002325
226016,26.87347,80.98548
226016,26.871984,80.982933
226016,26.8893055,81.0023333
226016,26.875,81.0116666
226017,26.840502,80.882949
226017,27.21809,77.992559
226017,26.868479,80.8090794
226017,26.8478611,80.885
226018,26.849545,80.921583
226018,26.8390278,80.9211111
226018,26.781374,80.958468
226018,26.8394167,80.9298611
226018,26.849545,80.921583
226018,26.85073,80.92535
226018,26.84613,80.92625
226018,26.84613,80.92625
226018,26.845196,80.930802
226018,26.85073,80.92535
226019,26.91975,81.0629166
226020,26.89225,80.9349167
226020,26.929939,80.929206
226020,26.85073,80.92535
226020,26.889262,81.002325
226020,26.8788333,80.9359444
226020,26.884799,80.936746
226020,26.871229,80.92997
226021,26.906258,80.948475
226021,26.906258,80.948475
226021,26.9105277,80.9539444
226022,26.8958333,80.9585833
226022,26.897799,80.970585
226023,26.797033,80.884898
226023,26.8447,80.945626
226024,26.9002222,80.9466666
226024,26.9004194,80.9484125
226024,26.8795833,80.9426111
226025,26.7642777,80.9268888
226026,26.906258,80.948475
226026,26.930237,80.982794
226026,24.642539,85.499962
226026,26.889262,81.002325
226026,26.9303055,80.9826388
226026,26.8447,80.945626
226027,26.8447,80.945626
226028,26.889262,81.002325
226028,26.889262,81.002325
226028,26.873659,81.037936
226028,26.895957,80.958528
226028,26.873659,81.037936
226028,26.889262,81.002325
226028,26.86717,81.002978
226028,26.873659,81.037936
226029,26.781374,80.958468
226030,26.794722,81.007825
226031,26.906258,80.948475
226101,26.834765,80.728932
226101,26.828251,80.803172
226101,26.886356,80.191344
226101,26.904446,80.765417
226101,26.882879,80.812864
226101,26.8600977,80.7768613
226101,26.857277,80.756083
226101,26.883999,80.740843
226101,26.84632,80.788739
226101,26.9045417,80.8616586
226101,26.869397,80.785171
226102,26.855547,80.909345
226102,26.95692,80.742947
226102,26.881228,80.685469
226102,26.923878,80.710679
226102,26.923878,80.710679
226102,26.916818,80.707581
226102,26.916818,80.707581
226102,26.895957,80.958528
226102,26.916729,80.707491
226102,26.916818,80.7075809
226102,26.916818,80.707581
226103,27.007847,80.585504
226103,27.031783,80.638241
226103,27.043868,80.933215
226103,26.934631,80.624366
226103,26.994066,80.641016
226103,26.969749,80.596873
226103,26.749468,80.882745
226103,27.029557,80.604937
226103,26.9697222,80.5970278
226104,29.175352,82.17701
226104,27.084642,80.730281
226104,26.916818,80.707581
226104,26.8447,80.945626
226104,26.884799,80.936746
226104,26.8447,80.945626
226104,26.795776,80.923711
226104,26.858225,80.976326
226104,26.772507,80.943854
226104,26.858225,80.976326
226104,26.870026,80.996509
226104,27.094353,80.746385
226104,26.884799,80.936746
226104,26.8447,80.945626
226104,26.870095,80.997402
226104,26.551549,81.045712
226104,26.845969,80.929
226104,26.8447,80.945626
226104,26.8447,80.945626
226104,26.851728,80.940313
226104,27.022281,80.736686
226201,26.8447,80.945626
226201,26.991295,80.920406
226201,26.991295,80.920406
226201,26.991295,80.920406
226201,26.991295,80.920406
226201,27.018658,80.848158
226201,26.94931,80.869604
226201,26.958134,80.931613
226201,26.991295,80.920406
226201,26.987403,80.921263
226202,27.018658,80.848158
226202,26.991295,80.923406
226202,26.846694,80.946166
226203,27.080822,80.895884
226203,26.8447,80.945626
226203,27.062649,80.899515
226203,27.080822,80.895884
226203,26.868479,80.907841
226203,27.083913,80.897538
226203,27.145981,80.91409
226203,27.080822,80.895884
226203,27.080822,80.895884
226203,27.080822,80.895884
226203,27.120339,80.914698
226203,27.080822,80.895884
226203,26.906258,80.948475
226203,26.868479,80.907941
226203,27.089902,80.888259
226203,27.080808,80.896591
226203,27.080822,80.895884
226301,26.689522,80.984345
226301,26.632494,81.018182
226301,26.689522,80.984345
226301,26.181187,80.75262
226301,26.689522,80.984345
226301,26.728091,81.039582
226301,26.70568,80.985726
226301,26.689522,80.984345
226301,26.689522,80.984345
226301,26.681827,80.982334
226301,26.730853,80.95806
226301,27.382699,80.702036
226301,26.766611,80.944964
226301,26.681827,80.982334
226302,26.748259,80.629917
226302,27.777229,81.169437
226302,26.562339,81.029918
226302,26.562347,81.029918
226302,26.868479,80.907941
226303,26.8447,80.945626
226303,26.846694,80.946166
226303,26.658077,81.092282
226303,26.618979,81.14029
226303,26.99767,80.805941
226303,26.846694,80.946166
226303,26.8447,80.945626
226401,26.4746,81.006444
226401,26.678561,80.724214
226401,26.848674,81.060412
226401,26.709664,80.823191
226401,26.80695,80.89848
226401,26.682181,80.779631
226401,26.682181,80.779631
226401,26.655602,80.797634
226401,26.706104,80.747754
226401,26.4746,81.006444
226401,26.684804,80.824625
226501,26.868479,80.907941
226501,26.767679,81.111333
226501,26.767679,81.111333
226501,26.767351,81.107621
226501,26.767679,81.111333
226501,26.765245,81.072706
226501,26.8447,80.945626
226501,26.810756,80.91232
226501,26.767351,81.107621
227304,26.083617,82.210783
227304,26.083617,82.07661
227304,26.128373,82.170004
227304,26.264776,82.072706
227304,26.25551,82.07661
227304,26.25551,82.07661
227304,26.264776,82.072706
227304,26.174142,82.0148245
227304,26.071329,82.119676
227304,26.25551,82.07661
227304,26.25551,82.07661
227304,26.0863333,82.1849722
227405,26.123166,81.786904
227405,26.154054,81.814238
227405,26.333975,82.877522
227405,26.154054,81.814238
227405,26.151558,81.770499
227405,26.156189,81.803517
227405,26.143811,81.737678
227405,26.135994,81.81902
227405,26.154054,81.814238
227405,26.154054,81.814238
227405,28.648037,77.212987
227405,25.886409,82.368243
227405,26.154054,81.814238
227405,26.179358,81.795105
227405,32.564091,76.18417
227405,26.154054,81.814238
227405,26.154054,81.814238
227405,26.1373156,81.6993374
227406,26.108855,81.944298
227406,26.24271,81.242934
227406,23.394149,83.966489
227406,26.108855,81.944298
227406,26.154054,81.814238
227406,26.108855,81.944298
227407,26.0855,81.795105
227407,26.226911,81.831999
227407,26.0855,81.795105
227407,85.56121,23.652368
227407,26.1116944,81.9441944
227408,26.151558,81.770499
227408,26.151558,81.770499
227408,81.770499,26.151558
227408,26.151558,81.770499
227408,26.151558,81.770499
227408,26.317395,81.647344
227408,26.2416389,81.9201389
227409,26.229564,81.699368
227409,26.207349,81.682344
227409,26.207349,81.682344
227409,26.207349,81.682344
227409,28.420382,78.35151
227409,26.192522,81.692525
227409,26.207349,81.682344
227409,26.20818,81.692653
227409,26.207349,81.682344
227409,25.949638,83.558645
227409,26.403473,81.666515
227409,26.207349,81.682344
227409,26.207349,81.682344
227409,26.198295,81.741781
227409,26.271234,81.710315
227409,26.207349,81.682344
227409,26.2074444,81.6939444
227411,26.257113,81.770499
227411,26.293543,81.792372
227411,23.856274,85.030624
227411,26.257113,81.770499
227411,26.257113,81.770499
227411,26.257113,81.770499
227411,26.717531,81.521241
227411,26.257113,81.770499
227411,26.26446,82.073378
227412,26.214561,81.82107
227412,26.214561,81.82107
227412,26.214561,81.82107
227412,26.2144722,81.8210556
227413,26.309333,82.737412
227413,26.232777,81.93575
227413,26.102497,81.836098
227413,26.154054,81.814238
227413,26.127178,81.907191
227413,26.0943,81.899143
227413,26.132297,81.857268
227413,26.1303889,81.9022222
227801,81.66,26.36
227801,26.368984,81.667461
227801,26.403473,81.666515
227801,26.407089,81.628168
227801,26.368984,81.667461
227801,26.368984,81.667461
227801,26.368984,81.667461
227801,26.368984,81.667461
227801,26.109227,82.318736
227801,26.403473,81.666515
227801,26.403473,81.666515
227801,26.368984,81.667461
227801,26.403473,81.666515
227801,26.340498,81.717157
227801,26.368984,81.666515
227801,26.368984,81.667461
227801,26.403473,81.666515
227801,26.403473,81.666515
227801,26.403473,81.666515
227801,26.3476667,81.6675556
227805,25.171651,83.189015
227805,27.080986,82.370667
227805,26.351432,81.856585
227805,26.154054,81.814238
227805,26.154054,81.814238
227805,26.357148,81.879798
227805,26.154054,81.814238
227805,26.347123,81.93575
227805,27.492207,79.168962
227805,26.9,80.948
227805,26.3300833,81.8785
227806,26.471545,81.830633
227806,26.154054,81.814238
227806,26.154054,81.814238
227806,26.154054,81.814238
227806,26.154054,81.814238
227806,26.14367,81.41004
227806,26.460141,81.836098
227806,26.460303,81.808773
227806,26.49529,81.836098
227806,26.154054,81.814238
227806,26.154054,81.814238
227806,26.488179,81.814238
227806,26.26446,82.073378
227807,26.374344,81.770499
227807,26.374344,81.770499
227807,81.79149,81.79149
227807,26.35031,81.79149
227807,26.374344,81.770499
227807,26.374344,81.770499
227807,26.374344,81.770499
227807,26.374344,81.770499
227807,26.26446,82.073378
227808,26.304582,82.000518
227808,26.262383,81.994744
227808,26.275277,82.005852
227808,26.275277,82.005852
227808,26.197402,81.777335
227808,26.260762,82.023492
227808,26.277952,82.009377
227808,26.275277,82.005852
227808,26.275277,82.005852
227808,26.262383,81.994744
227808,26.279507,82.037266
227808,26.26446,82.073378
227809,26.465787,81.665296
227809,26.749914,80.545234
227809,26.749914,80.545234
227809,26.459482,81.622688
227809,26.749914,80.545234
227809,26.749914,80.545234
227809,26.749914,80.545234
227809,26.749914,80.545234
227809,26.459482,81.622688
227809,26.154054,81.814238
227809,26.154054,81.814238
227809,26.462181,81.593913
227809,26.317395,81.647344
